frame_idx,cum_x,cum_y,cum_yaw,dx,dy,dyaw,good_matches,inliers,inlier_ratio,mean_score
49,5.327881,13.647675,-14.595039554650832,-0.029327392578125,-0.0188751220703125,-0.05785473319932628,219,217,0.9908675799086758,1.0
50,5.238037,13.517136,-14.619111720802819,-0.08984375,-0.1305389404296875,-0.024072166151987463,217,217,1.0,1.0
51,5.13974,13.195007,-14.619888231858779,-0.098297119140625,-0.3221282958984375,-0.000776511055959499,222,220,0.990990990990991,1.0
52,5.178314,12.980774,-14.68719911811846,0.03857421875,-0.2142333984375,-0.0673108862596814,214,213,0.9953271028037384,1.0
53,5.083191,13.127502,-14.648896248746109,-0.095123291015625,0.146728515625,0.038302869372351375,201,200,0.9950248756218906,1.0
54,4.973938,13.187561,-14.60401272910694,-0.1092529296875,0.06005859375,0.04488351963917008,205,205,1.0,1.0
55,5.06427,13.034439,-14.601017173097,0.09033203125,-0.1531219482421875,0.0029955560099392767,206,205,0.9951456310679612,1.0
56,4.997711,12.69577,-14.666656746162005,-0.066558837890625,-0.3386688232421875,-0.0656395730650052,200,200,1.0,1.0
57,5.2194214,12.442688,-14.704257227555706,0.221710205078125,-0.253082275390625,-0.03760048139370192,222,220,0.990990990990991,1.0
58,5.234833,12.272293,-14.672071236374169,0.015411376953125,-0.1703948974609375,0.03218599118153774,214,213,0.9953271028037384,1.0
59,5.4735107,11.663879,-14.727628413676488,0.238677978515625,-0.6084136962890625,-0.05555717730231867,208,205,0.9855769230769231,1.0
60,5.6065674,11.481979,-14.666945461468671,0.133056640625,-0.1819000244140625,0.06068295220781694,214,212,0.9906542056074766,1.0
61,5.6177673,11.140747,-14.708990357264463,0.011199951171875,-0.3412322998046875,-0.04204489579579273,220,219,0.9954545454545455,1.0
62,5.6582947,11.06073,-14.675382510257913,0.04052734375,-0.08001708984375,0.03360784700655022,223,223,1.0,1.0
63,5.742981,10.941757,-14.655673047808692,0.084686279296875,-0.1189727783203125,0.019709462449221348,227,227,1.0,1.0
64,5.846527,10.835632,-14.686753091349857,0.103546142578125,-0.1061248779296875,-0.031080043541165267,214,214,1.0,1.0
65,5.90506,10.791214,-14.622070362960581,0.05853271484375,-0.0444183349609375,0.06468272838927613,220,217,0.9863636363636363,1.0
66,5.596222,10.658585,-14.64432111988861,-0.308837890625,-0.13262939453125,-0.02225075692802891,207,207,1.0,1.0
67,5.648285,10.438904,-14.64682830332992,0.05206298828125,-0.2196807861328125,-0.002507183441310392,208,208,1.0,1.0
68,5.632416,10.071823,-14.75541001373224,-0.015869140625,-0.3670806884765625,-0.10858171040231963,205,203,0.9902439024390244,1.0
69,5.5149536,9.782852,-14.75505657128197,-0.117462158203125,-0.288970947265625,0.0003534424502681125,219,217,0.9908675799086758,1.0
70,6.2012634,9.339874,-15.049310471395037,0.686309814453125,-0.4429779052734375,-0.2942539001130658,213,213,1.0,1.0
71,6.1335144,9.121414,-15.121418041576458,-0.0677490234375,-0.2184600830078125,-0.07210757018142157,209,208,0.9952153110047847,1.0
72,6.1135864,8.929474,-15.12194125613767,-0.019927978515625,-0.1919403076171875,-0.0005232145612128307,211,210,0.995260663507109,1.0
73,5.4895935,9.079773,-14.911060043846051,-0.623992919921875,0.150299072265625,0.2108812122916203,215,212,0.986046511627907,1.0
74,5.372345,8.883713,-14.9749795800832,-0.11724853515625,-0.1960601806640625,-0.06391953623714947,206,206,1.0,1.0
75,5.67865,8.592224,-15.181164308063037,0.306304931640625,-0.2914886474609375,-0.20618472797983672,207,207,1.0,1.0
76,5.708313,8.222504,-15.261763909635523,0.0296630859375,-0.369720458984375,-0.08059960157248489,203,202,0.9950738916256158,1.0
77,5.6906433,8.015945,-15.30302288103117,-0.017669677734375,-0.2065582275390625,-0.041258971395648034,197,195,0.9898477157360406,1.0
78,5.720093,7.5241394,-15.424683040570734,0.029449462890625,-0.4918060302734375,-0.12166015953956426,191,189,0.9895287958115183,1.0
79,6.031555,7.413559,-15.492117705153865,0.31146240234375,-0.1105804443359375,-0.06743466458313022,205,204,0.9951219512195122,1.0
80,6.2645874,7.2013397,-15.561191251619407,0.2330322265625,-0.21221923828125,-0.06907354646554273,201,198,0.9850746268656716,1.0
81,6.4097595,6.8511963,-15.722119197111189,0.145172119140625,-0.3501434326171875,-0.16092794549178144,200,197,0.985,1.0
82,6.5658875,6.706436,-15.756736034374791,0.1561279296875,-0.1447601318359375,-0.03461683726360233,202,202,1.0,1.0
83,6.6864624,6.6169586,-15.858454595663945,0.120574951171875,-0.0894775390625,-0.10171856128915306,198,194,0.9797979797979798,1.0
84,6.8954163,6.585617,-15.939649242259847,0.208953857421875,-0.031341552734375,-0.08119464659590282,195,190,0.9743589743589743,1.0
85,7.080963,6.4852753,-16.04882405068069,0.185546875,-0.100341796875,-0.10917480842084348,207,203,0.9806763285024155,1.0
86,7.1639404,6.7173615,-16.227124657568158,0.082977294921875,0.232086181640625,-0.1783006068874684,202,199,0.9851485148514851,1.0
87,7.2579346,6.8443604,-16.282286174742385,0.093994140625,0.1269989013671875,-0.05516151717422788,195,193,0.9897435897435898,1.0
88,7.3077087,6.97464,-16.364221343036228,0.049774169921875,0.130279541015625,-0.08193516829384262,196,195,0.9948979591836735,1.0
89,7.37558,7.2009583,-16.515222747494953,0.06787109375,0.226318359375,-0.15100140445872465,202,202,1.0,1.0
90,7.6276855,7.100647,-16.850846890375852,0.252105712890625,-0.100311279296875,-0.33562414288089876,195,192,0.9846153846153847,1.0
91,7.9644165,7.2124176,-17.082627330009405,0.33673095703125,0.1117706298828125,-0.23178043963355185,189,186,0.9841269841269841,1.0
92,8.20636,7.2604065,-17.270831247908387,0.241943359375,0.0479888916015625,-0.18820391789898064,198,197,0.9949494949494949,1.0
93,8.631592,7.441742,-17.516470518076236,0.42523193359375,0.18133544921875,-0.24563927016785114,194,193,0.9948453608247423,1.0
94,9.623627,6.9090576,-18.054739693492895,0.992034912109375,-0.532684326171875,-0.53826917541666,188,185,0.9840425531914894,1.0
95,9.626526,7.112076,-18.25814167897577,0.002899169921875,0.2030181884765625,-0.2034019854828733,186,184,0.989247311827957,1.0
96,10.098541,7.062393,-18.988062430897216,0.472015380859375,-0.0496826171875,-0.7299207519214488,190,184,0.968421052631579,1.0
97,10.639374,6.8161926,-19.16575011158498,0.54083251953125,-0.2462005615234375,-0.17768768068776356,183,181,0.9890710382513661,1.0
98,10.763641,6.892227,-19.311593394297667,0.124267578125,0.0760345458984375,-0.1458432827126877,179,177,0.9888268156424581,1.0
99,10.535309,6.744339,-19.593582370614495,-0.22833251953125,-0.14788818359375,-0.28198897631683006,191,190,0.9947643979057592,1.0
100,10.761871,6.7578278,-20.0915956243401,0.2265625,0.01348876953125,-0.4980132537256048,182,181,0.9945054945054945,1.0
101,10.603638,6.792694,-20.327798088570013,-0.158233642578125,0.0348663330078125,-0.2362024642299113,188,186,0.9893617021276596,1.0
102,10.370392,6.9352417,-20.62849481163935,-0.233245849609375,0.142547607421875,-0.30069672306933787,180,180,1.0,1.0
103,10.332672,7.0685577,-20.93938328754197,-0.0377197265625,0.1333160400390625,-0.31088847590262025,183,183,1.0,1.0
104,10.03653,7.3565826,-21.108113725887616,-0.296142578125,0.28802490234375,-0.16873043834564763,189,188,0.9947089947089947,1.0
105,9.892944,7.698059,-21.14362024776404,-0.143585205078125,0.3414764404296875,-0.03550652187642299,181,180,0.994475138121547,1.0
106,9.576202,7.8215485,-21.25329842021757,-0.316741943359375,0.1234893798828125,-0.10967817245352882,182,182,1.0,1.0
107,9.287018,7.9543457,-21.498819400088557,-0.2891845703125,0.1327972412109375,-0.24552097987098861,189,188,0.9947089947089947,1.0
108,9.073883,8.013306,-21.680445124149674,-0.213134765625,0.0589599609375,-0.18162572406111843,187,184,0.983957219251337,1.0
109,8.879486,8.082535,-21.798297493638817,-0.19439697265625,0.0692291259765625,-0.11785236948914231,183,180,0.9836065573770492,1.0
110,8.697235,8.064743,-21.95342586941957,-0.1822509765625,-0.017791748046875,-0.15512837578075134,184,184,1.0,1.0
111,8.416443,8.141159,-22.17520844178197,-0.280792236328125,0.076416015625,-0.2217825723624002,197,197,1.0,1.0
112,8.284485,8.462173,-22.281845049426973,-0.1319580078125,0.321014404296875,-0.1066366076450054,193,192,0.9948186528497409,1.0
113,7.993866,8.72908,-22.385735339089003,-0.290618896484375,0.26690673828125,-0.10389028966203032,187,184,0.983957219251337,1.0
114,7.8442383,8.940826,-22.571970865895928,-0.149627685546875,0.2117462158203125,-0.1862355268069235,193,192,0.9948186528497409,1.0
115,7.6661377,9.108887,-22.766788024400334,-0.1781005859375,0.168060302734375,-0.19481715850440717,187,187,1.0,1.0
116,7.556366,9.348434,-22.949245420660738,-0.109771728515625,0.2395477294921875,-0.18245739626040244,193,190,0.9844559585492227,1.0
117,7.572418,9.500259,-23.17657295192207,0.01605224609375,0.151824951171875,-0.22732753126133073,188,187,0.9946808510638298,1.0
118,7.515503,9.758835,-23.405333250899623,-0.056915283203125,0.258575439453125,-0.22876029897755437,180,179,0.9944444444444445,1.0
119,7.3750916,10.182526,-23.528367550148328,-0.140411376953125,0.4236907958984375,-0.12303429924870538,191,189,0.9895287958115183,1.0
120,7.289215,10.147018,-23.764224245244456,-0.08587646484375,-0.0355072021484375,-0.23585669509612794,194,194,1.0,1.0
121,7.2152405,10.139938,-23.878078185637627,-0.073974609375,-0.007080078125,-0.11385394039317102,191,191,1.0,1.0
122,7.0121765,10.437958,-23.819729551315266,-0.20306396484375,0.2980194091796875,0.05834863432236215,189,185,0.9788359788359788,1.0
123,6.92157,10.467163,-24.07823851784385,-0.090606689453125,0.029205322265625,-0.2585089665285848,187,186,0.9946524064171123,1.0
124,6.8845215,10.545166,-24.27295572158547,-0.03704833984375,0.0780029296875,-0.1947172037416182,189,186,0.9841269841269841,1.0
125,6.3563843,10.94281,-24.452889392720277,-0.52813720703125,0.39764404296875,-0.17993367113480982,192,192,1.0,1.0
126,6.3981934,10.8785095,-24.583612348110012,0.04180908203125,-0.064300537109375,-0.13072295538973713,192,192,1.0,1.0
127,6.455261,10.920685,-24.741542124338384,0.05706787109375,0.04217529296875,-0.15792977622837323,193,192,0.9948186528497409,1.0
128,6.439453,10.955688,-24.78379647419959,-0.01580810546875,0.035003662109375,-0.04225434986120645,195,193,0.9897435897435898,1.0
129,6.4179077,10.934708,-24.87861222989389,-0.02154541015625,-0.0209808349609375,-0.09481575569429761,194,194,1.0,1.0
130,6.4786377,10.738876,-24.883928132015647,0.06072998046875,-0.195831298828125,-0.005315902121759632,201,201,1.0,1.0
131,6.550873,10.826248,-24.99019180728384,0.072235107421875,0.087371826171875,-0.10626367526819007,199,198,0.9949748743718593,1.0
132,6.572815,10.828949,-25.13829725309555,0.021942138671875,0.0027008056640625,-0.148105445811713,199,198,0.9949748743718593,1.0
133,6.555908,10.847321,-25.17853011018282,-0.01690673828125,0.01837158203125,-0.04023285708726908,194,193,0.9948453608247423,1.0
134,6.637268,10.841904,-25.220327190267938,0.08135986328125,-0.0054168701171875,-0.04179708008511827,195,193,0.9897435897435898,1.0
135,6.671295,10.78154,-25.178412617104698,0.034027099609375,-0.06036376953125,0.04191457316323991,186,185,0.9946236559139785,1.0
136,6.6993103,10.639343,-25.370320494157887,0.02801513671875,-0.1421966552734375,-0.19190787705318818,203,202,0.9950738916256158,1.0
137,6.7559814,10.642914,-25.375839351364707,0.056671142578125,0.003570556640625,-0.0055188572068193015,192,192,1.0,1.0
138,6.7862244,10.6766815,-25.434473021892824,0.030242919921875,0.0337677001953125,-0.058633670528118645,197,196,0.9949238578680203,1.0
139,6.926544,10.595947,-25.50000344547939,0.14031982421875,-0.0807342529296875,-0.06553042358656423,195,194,0.9948717948717949,1.0
140,6.9991455,10.608459,-25.52226349117474,0.072601318359375,0.01251220703125,-0.02226004569535102,186,185,0.9946236559139785,1.0
141,7.028656,10.583649,-25.57887360214268,0.029510498046875,-0.024810791015625,-0.05661011096793971,189,189,1.0,1.0
142,7.213318,10.42392,-25.588907633439238,0.184661865234375,-0.15972900390625,-0.01003403129655844,197,197,1.0,1.0
143,7.164612,10.51181,-25.633759501056193,-0.0487060546875,0.087890625,-0.04485186761695578,208,208,1.0,1.0
144,7.420227,10.554031,-25.645022902880775,0.255615234375,0.0422210693359375,-0.011263401824582677,192,191,0.9947916666666666,1.0
145,7.7413635,10.53096,-25.715047884062884,0.321136474609375,-0.0230712890625,-0.07002498118210637,203,201,0.9901477832512315,1.0
146,7.8077087,10.498825,-25.726837810588307,0.06634521484375,-0.032135009765625,-0.01178992652542358,196,195,0.9948979591836735,1.0
147,7.985565,10.645493,-25.755460807018338,0.1778564453125,0.14666748046875,-0.02862299643003155,204,204,1.0,1.0
148,8.098785,10.796646,-25.840983327043695,0.11322021484375,0.151153564453125,-0.08552252002535723,203,203,1.0,1.0
149,8.188385,10.818207,-25.828664993578766,0.089599609375,0.0215606689453125,0.01231833346492784,205,201,0.9804878048780488,1.0
150,8.14978,11.060318,-25.98139997662835,-0.038604736328125,0.2421112060546875,-0.15273498304958336,194,192,0.9896907216494846,1.0
151,8.232788,11.04512,-25.952153714831894,0.0830078125,-0.01519775390625,0.029246261796455703,203,203,1.0,1.0
152,8.322968,11.019058,-26.01119872285142,0.090179443359375,-0.02606201171875,-0.05904500801952618,198,196,0.98989898989899,1.0
153,8.372162,11.098206,-26.045186840652203,0.0491943359375,0.0791473388671875,-0.03398811780078142,200,199,0.995,1.0
154,8.201477,11.148239,-26.07941689888412,-0.170684814453125,0.0500335693359375,-0.03423005823191451,197,197,1.0,1.0
155,8.244049,11.352158,-26.178114454231054,0.042572021484375,0.20391845703125,-0.0986975553469349,196,194,0.9897959183673469,1.0
156,8.224152,11.363907,-26.14484185831873,-0.0198974609375,0.011749267578125,0.033272595912321914,195,194,0.9948717948717949,1.0
157,8.1651,11.413086,-26.124256825210434,-0.059051513671875,0.0491790771484375,0.020585033108298293,198,198,1.0,1.0
158,8.032562,11.191849,-26.16499668611621,-0.132537841796875,-0.2212371826171875,-0.040739860905778816,194,194,1.0,1.0
159,8.0555725,11.308411,-26.063220862435674,0.02301025390625,0.1165618896484375,0.10177582368053811,206,206,1.0,1.0
160,8.011597,11.263184,-26.061526102939002,-0.043975830078125,-0.04522705078125,0.0016947594966740067,195,195,1.0,1.0
161,8.033173,11.0946045,-26.023343303094514,0.021575927734375,-0.1685791015625,0.03818279984448663,194,194,1.0,1.0
162,8.019592,11.2247925,-26.097219903484156,-0.013580322265625,0.13018798828125,-0.07387660038964369,203,203,1.0,1.0
163,8.077148,11.094254,-26.123616846233038,0.05755615234375,-0.1305389404296875,-0.026396942748882248,202,202,1.0,1.0
164,7.957123,11.084869,-26.087451320059113,-0.120025634765625,-0.0093841552734375,0.03616552617392487,200,200,1.0,1.0
165,7.936035,11.026154,-26.126447387626186,-0.021087646484375,-0.0587158203125,-0.0389960675670733,202,202,1.0,1.0
166,7.8724365,10.974411,-26.12374515031218,-0.0635986328125,-0.0517425537109375,0.002702237314008122,200,200,1.0,1.0
167,7.8969727,10.95607,-26.073149700677813,0.0245361328125,-0.018341064453125,0.05059544963436417,198,198,1.0,1.0
168,7.7896423,10.984665,-26.077603574676022,-0.107330322265625,0.028594970703125,-0.004453873998208752,201,201,1.0,1.0
169,7.8050537,11.04097,-26.103610296893795,0.015411376953125,0.056304931640625,-0.026006722217771342,205,204,0.9951219512195122,1.0
170,7.6936035,11.125153,-26.088930250520253,-0.1114501953125,0.0841827392578125,0.014680046373542024,206,205,0.9951456310679612,1.0
171,7.696228,11.157089,-26.124057995606737,0.00262451171875,0.0319366455078125,-0.03512774508648465,205,205,1.0,1.0
172,7.730072,11.232864,-26.097850374664123,0.033843994140625,0.075775146484375,0.02620762094261368,206,206,1.0,1.0
173,7.707855,11.267624,-26.072789272097676,-0.022216796875,0.034759521484375,0.02506110256644741,213,213,1.0,1.0
174,7.790161,11.217026,-26.050064691554535,0.082305908203125,-0.05059814453125,0.02272458054314007,211,211,1.0,1.0
175,7.7686462,11.149414,-26.063274138467065,-0.021514892578125,-0.0676116943359375,-0.0132094469125285,218,218,1.0,1.0
176,7.7530212,11.20932,-26.0620053686052,-0.015625,0.059906005859375,0.0012687698618661916,234,234,1.0,1.0
177,7.7740173,11.240677,-26.063359090887978,0.02099609375,0.0313568115234375,-0.0013537222827809795,227,227,1.0,1.0
178,7.742218,11.401428,-26.053113615744227,-0.03179931640625,0.1607513427734375,0.010245475143751945,223,223,1.0,1.0
179,7.6740723,11.554733,-26.03142265861831,-0.068145751953125,0.1533050537109375,0.021690957125914907,229,229,1.0,1.0
180,7.6519165,11.5466,-26.02918552842727,-0.02215576171875,-0.0081329345703125,0.0022371301910397282,226,226,1.0,1.0
181,7.602417,11.533508,-26.030896231644906,-0.04949951171875,-0.013092041015625,-0.0017107032176345714,234,234,1.0,1.0
182,7.6623535,11.526672,-26.026401544312606,0.0599365234375,-0.0068359375,0.004494687332301792,229,229,1.0,1.0
183,7.792206,11.515228,-26.020885439004292,0.129852294921875,-0.011444091796875,0.005516105308311859,226,226,1.0,1.0
184,7.8201294,11.374039,-26.026433979458222,0.027923583984375,-0.1411895751953125,-0.00554854045392803,228,227,0.9956140350877193,1.0
185,7.885559,11.210876,-26.0222373495793,0.0654296875,-0.1631622314453125,0.004196629878922152,219,219,1.0,1.0
186,7.97171,11.1315,-25.97295700259667,0.086151123046875,-0.079376220703125,0.04928034698262925,221,221,1.0,1.0
187,7.911072,11.211395,-25.333431070831963,-0.060638427734375,0.07989501953125,0.639525931764707,203,203,1.0,1.0
188,8.290375,10.369171,-20.07001008595084,0.379302978515625,-0.84222412109375,5.263420984881124,189,189,1.0,1.0
189,8.788361,9.719315,-13.666144603141797,0.49798583984375,-0.6498565673828125,6.403865482809044,191,191,1.0,1.0
190,8.980591,9.167831,-7.057867291111542,0.192230224609375,-0.551483154296875,6.608277312030255,205,205,1.0,1.0
191,9.159393,8.582535,-0.4716443770397083,0.178802490234375,-0.585296630859375,6.586222914071834,204,204,1.0,1.0
192,9.312378,7.9487457,6.149704867069701,0.152984619140625,-0.6337890625,6.6213492441094095,197,197,1.0,1.0
193,9.489044,7.250824,12.884555324157544,0.176666259765625,-0.6979217529296875,6.734850457087843,194,194,1.0,1.0
194,9.42804,6.3289948,19.4683343752248,-0.061004638671875,-0.9218292236328125,6.583779051067256,193,193,1.0,1.0
195,9.221924,5.206711,26.10584563687079,-0.20611572265625,-1.122283935546875,6.63751126164599,195,195,1.0,1.0
196,9.221497,3.740631,32.74374083605523,-0.00042724609375,-1.4660797119140625,6.637895199184439,191,191,1.0,1.0
197,9.261566,2.4072418,39.28668931306562,0.040069580078125,-1.3333892822265625,6.542948477010389,187,187,1.0,1.0
198,9.406372,0.9889374,45.96336513062594,0.144805908203125,-1.418304443359375,6.6766758175603185,197,197,1.0,1.0
199,9.448608,-0.30882263,52.6008004501398,0.042236328125,-1.297760009765625,6.6374353195138625,187,187,1.0,1.0
200,9.7204895,-1.4164886,59.29252272291781,0.271881103515625,-1.107666015625,6.691722272778007,185,184,0.9945945945945946,1.0
201,9.913269,-2.402359,66.16397354953575,0.192779541015625,-0.985870361328125,6.871450826617949,181,181,1.0,1.0
202,10.343933,-3.362152,72.78545681596347,0.4306640625,-0.9597930908203125,6.621483266427724,175,174,0.9942857142857143,1.0
203,10.675354,-3.4328613,79.44457403240327,0.3314208984375,-0.070709228515625,6.659117216439793,187,185,0.9893048128342246,1.0
204,11.170746,-3.3690948,86.15424742820986,0.495391845703125,0.0637664794921875,6.709673395806589,174,174,1.0,1.0
205,11.6311035,-3.1652985,92.66194464568332,0.460357666015625,0.20379638671875,6.507697217473458,174,173,0.9942528735632183,1.0
206,12.148376,-2.7357483,98.31210243910537,0.51727294921875,0.4295501708984375,5.650157793422047,173,172,0.9942196531791907,1.0
207,12.402679,-1.7726135,102.99855825645368,0.254302978515625,0.963134765625,4.686455817348302,185,184,0.9945945945945946,1.0
208,12.393188,-0.84861755,105.99529793170387,-0.009490966796875,0.9239959716796875,2.996739675250202,196,195,0.9948979591836735,1.0
209,12.562958,0.53915405,107.57290733779188,0.169769287109375,1.3877716064453125,1.5776094060880028,190,189,0.9947368421052631,1.0
210,12.669281,2.1913147,108.38500202870179,0.1063232421875,1.65216064453125,0.8120946909099218,191,190,0.9947643979057592,1.0
211,12.744293,4.1331177,109.19051842437997,0.07501220703125,1.941802978515625,0.8055163956781796,199,198,0.9949748743718593,1.0
212,12.852509,6.2131805,109.61894193491872,0.10821533203125,2.0800628662109375,0.42842351053874683,194,192,0.9896907216494846,1.0
213,12.911285,8.585083,109.7658567198168,0.05877685546875,2.3719024658203125,0.14691478489807655,196,195,0.9948979591836735,1.0
214,12.976624,11.073013,109.89903858680802,0.065338134765625,2.4879302978515625,0.13318186699122012,200,200,1.0,1.0
215,13.055695,13.843262,109.84577504525456,0.079071044921875,2.7702484130859375,-0.05326354155345762,201,198,0.9850746268656716,1.0
216,13.068054,16.710403,109.85778218603838,0.012359619140625,2.8671417236328125,0.012007140783816626,202,199,0.9851485148514851,1.0
217,13.007141,19.88881,109.75519509404795,-0.0609130859375,3.17840576171875,-0.10258709199042675,198,196,0.98989898989899,1.0
218,12.947784,23.304901,109.54228870761114,-0.059356689453125,3.4160919189453125,-0.21290638643681858,197,195,0.9898477157360406,1.0
