frame_idx,vo_idx,est_lat,est_lon,good_matches,inliers,mean_score,dist_nominal_m
495,495,43.521427,-5.624777,31,9,1.0,70.55881107817396
2175,2175,43.521572,-5.6246204,30,8,1.0,50.147502458397774
2700,2700,43.521664,-5.624595,34,8,1.0,40.60044064095086
2715,2715,43.521683,-5.624669,37,8,1.0,42.95778460952126
